Unnamed: 0.1,Unnamed: 0,produitID,name,prix,link,imgCover,REFERENCE,description,techniqueDetails,EAN_x,PRIX TARIF N_x,EAN_y,PRIX TARIF N_y,BRAND
329,329,5713,"Lame de scie sabre 2608900406 - 300x25x1,25mm","65,21",https://www.prolians.fr/lame-de-scie-sabre-2608900406-300x25x1-25mm-bosch69263119.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/9/69263119_0_20250419101609_1.jpg,2608900406,"

            Description du produit 

            Longue durée de vie pour la coupe dans le bois dur.Durabilité exceptionnelle garantie par la technologie Bosch Carbide Technology.Les dentures en gorges profondes attaquent rapidement les matériaux les plus résistants.Convient à toutes les scies sabres avec emmanchement en S. 
",,4059952534961.0,"42,69",4059952534961.0,"42,69",BOSCH
330,330,5714,Scie à table et à onglets 1800W D305MM GTM 12 JL,"617,00",https://www.prolians.fr/scie-a-table-et-a-onglets-1800w-d305mm-gtm-12-jl-bosch37446726.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/3/7/37446726_0_20250412035217_1.jpg,0601B15001,"

            Description du produit 

Polyvalence et précision extrême.  Polyvalence et précision extrême Scie circulaire à table et scie à onglets combinées en un seul appareil Travail précis grâce au laser intégré Moteur puissant 1 800 W pour une progression rapide du travail (jusqu'à une profondeur de coupe de 95 mm – fonction coupe d'onglet et jusqu'à une hauteur de coupe de 51 mm – fonction scie de table) Lumière intégrée pour un travail précis même dans de mauvaises conditions d'éclairage Échelle angulaire graduée fraisée de grande qualité pour un angle de coupe précis Butée parallèle précise pour une précision de coupe maximale Blocage de broche pour un changement rapide de la lame de scie   
",,3165140695268.0,885,3165140695268.0,885,BOSCH
331,331,5715,Laser rotatif GRL 300 HV Rouge avec support VM4,"720,00",https://www.prolians.fr/laser-rotatif-grl-300-hv-rouge-avec-support-vm4-bosch53076076.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/3/53076076_0_20250412045608_1.jpg,0601061501,"

            Description du produit 

            Équipé d'une mise à niveau automatique horizontale et verticale, il est livré avec un coffret, une cellule de réception LR 1 avec avec 1 pile 9 V 6LR61, une télécommande RC 1 avec 1 pile 1,5 V LR6 (AA), 2 piles 1,5 V LR20, 1 support mural, des lunettes de vision de laser rouge et une cible rouge.Livré avec : Coffret, Cellule de réception LR 1 avec avec 1 pile 9 V 6LR61, Télécommande RC 1 avec 1 pile 1,5 V LR6 (AA), 2 piles 1,5 V LR20, Support mural, Lunettes de vision laser rouge Cible rouge. 
",,3165140578714.0,795,3165140578714.0,795,BOSCH
332,332,5716,Projecteur de chantier sans fil GLI 18V-10000 C - 10000 lm,"527,41",https://www.prolians.fr/projecteur-de-chantier-sans-fil-gli-18v-10000-c-10000-lm-bosch67247019.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67247019_0_20250419084201_1.jpg,0601446900,"

            Description du produit 

            Premier projecteur au monde de 10 000 lumens de la catégorie 18 V. Plus performant qu’un projecteur halogène de 500 W grâce à la LED très puissante produisant une luminosité de 10 000 lumens. Extrêmement robuste grâce au boîtier métallique blindé avec cadre caoutchouté absorbant les chocs et barres de sécurité très résistantes. Interface utilisateur avec affichage de luminosité/indicateur de niveau de charge ; module Bluetooth permettant de commander à distance le projecteur et de régler la luminosité via une application 
",,3165140976442.0,355,3165140976442.0,355,BOSCH
333,333,5717,Scie circulaire filaire GSK 0615990M93,"431,00",https://www.prolians.fr/scie-circulaire-filaire-gsk-0615990m93-bosch68552982.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/8/68552982_0_20250412084947_1.jpg,0615990M93,"

            Description du produit 

            Nos scies offrent la plus haute précision pour des coupes nettes. Des composants de machine de haute qualité et des lames de scie de précision offrent déjà les meilleures performances, mais un système de rail de guidage adapté confère une extrême précision à vos résultats. La scie circulaire GKS 65 GCE Professional est le choix idéal pour les coupes guidées dans une large gamme de matériaux. La scie circulaire puissante et précise est équipée d'un moteur de 1 800 W et atteint une profondeur de coupe de 65 mm. Pour des coupes précises, il a été optimisé pour une utilisation avec le système de rail de guidage Bosch. Il produit une progression de sciage uniforme dans une grande variété de matériaux grâce à la sélection de vitesseLivrée en coffret L-BOXX 238 avec 1 rail de guidage FSN1400, 1 lame standard for Wood Speed, 1 adaptateur d'aspiration. 
",,4059952636757.0,465,4059952636757.0,465,BOSCH
334,334,5718,Télémètre laser GLM 50-25 G 50 mètres,"303,97",https://www.prolians.fr/telemetre-laser-glm-50-25-g-50-metres-bosch68928575.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/8/68928575_0_20250412090247_1.jpg,0601072V00,"

            Description du produit 

            Le télémètre projette un point laser vert très bien visible lors de la prise de mesure en intérieur sur grandes distances.Son boîtier absorbant les chocs lui permet de résister à des chutes d’une hauteur de 1,5 mètres sur du béton.Il dispose d’un bouton personnalisable pour paramétrer les fonctions de mesure ou réglages préférés et d’un retour haptique vibratoire pour confirmer les mesures.Son interface utilisateur offrant le choix entre 30 langues inclut un écran couleur et un mode gros chiffres améliorant la lisibilité. 
",,4059952548043.0,189,4059952548043.0,189,BOSCH
335,335,5719,Perforateur et perforateur burineur sans fil - 611917100 - 18V,"811,00",https://www.prolians.fr/perforateur-et-perforateur-burineur-sans-fil-611917100-18v-bosch69263240.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/9/69263240_0_20250419101613_1.jpg,0611917100,"

            Description du produit 

            Liberté du sans-fil avec les performances du filaire : perforateur SDS max polyvalent pour burinage dans le béton et perçages jusqu’à 40 mm de diamètre.Technologie BITURBO Brushless et batterie ProCORE18V pour des performances équivalentes au filaire avec une force de frappe élevée de 9,0 J.Rapport puissance/poids optimal grâce au mécanisme de frappe amélioré et au système d’entraînement très performant.Risque de blessures réduit aux bras et aux poignets grâce au KickBack Control arrêtant instantanément le perforateur en cas de nécessité. 
",,4059952615394.0,875,4059952615394.0,875,BOSCH
336,336,5720,Piètement pour scie à onglets GTA 2500 W  carton,"653,64",https://www.prolians.fr/pietement-pour-scie-a-onglets-gta-2500-w-carton-bosch45140350.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/4/5/45140350_0_20250419042309_1.jpg,0601B12100,"

            Description du produit 

            Le support de travail et de transport GTA 2500 W Professional est utilisable pour quasiment toutes les scies à onglets du marché. Extrêmement mobile et polyvalent, il constitue le choix idéal pour les chantiers. Doté de roues très pratiques, ce support peut être déplacé ou rangé à la verticale, sans devoir retirer la scie, pour un transport plus facile ou pour gagner de la place. Pour encore plus de polyvalence, il est doté de rallonges latérales assurant un maintien parfait des grandes pièces.Le support Bosch GTA 2500 W est rapidement installé et replié.Grands pneus en caoutchouc permettant un transport aisé même sur les sols irréguliers des chantiers.Longueur de la table de travail : 1 044 mm.Hauteur table de travail : 947 mm.Dimensions de la table pliée : 1220 x 710 x 650 mm. 
",,3165140526104.0,445,3165140526104.0,445,BOSCH
337,337,5721,Machine oscillante GOP 55-36 + 25 ACC L-BOXX,"489,00",https://www.prolians.fr/machine-oscillante-gop-55-36-25-acc-l-boxx-bosch60015996.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/0/60015996_0_20250419065826_1.jpg,0601231101,"

            Description du produit 

            Le découpeur-ponceur filaire GOP 55-36 Professional de la gamme StarlockMax Bosch offre d’excellentes performances dans les applications très exigeantes. Il dispose d’une interface Starlock innovante avec système d’accroche en étoile assurant une transmission optimale du couple entre l’outil et l’accessoire. Le découpeur-ponceur est doté de composants métalliques robustes lui conférant une longévité élevée. Sa fonction Snap-in permet de changer d’accessoire rapidement et facilement. Cet outil est idéal pour le démantèlement de fenêtres, la rénovation de joints de dilatation et la réalisation de rainures dans des charpentes ou ossatures en bois. Il peut être utilisé pour le bois, le plastique et le métal. Il est compatible avec les systèmes Starlock, StarlockPlus et StarlockMax. Le découpeur-ponceur filaire GOP 55-36 Professional bénéficie par ailleurs de la fonction Constant Speed, d’une poignée soft grip et d’une présélection de vitesse. L-BOXX 
",,3165140816908.0,555,3165140816908.0,555,BOSCH
339,339,5723,Scie à ruban sans fil GCB 18V-63 solo L-boxx,"269,00",https://www.prolians.fr/scie-a-ruban-sans-fil-gcb-18v-63-solo-l-boxx-bosch67246918.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67246918_0_20250412080136_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67246918_1_20250412080137_1.jpg",06012A0401,"

            Description du produit 

            La scie à ruban sans-fil Bosch la plus compacte et la plus ergonomique : très légère, la GCB 18V-63 de 18 V offre un grand confort d’utilisation, même dans les espaces exigus. Grâce au système de desserrage de lame très pratique et au capot de protection avec clips métalliques, les lames peuvent être remplacées sans aucun outil. Le fonctionnement sans vibration de la lame assurant une bonne prise en main et l’éclairage LED assurant une bonne visibilité de la zone de travail rendent cette scie à ruban très agréable à utiliser.Dotée d’une très grande capacité de coupe de 63,5 mm, elle est conçue pour la découpe de matériaux courants, par exemple les tubes en métal et en plastique et les profilés en aluminium. Compatible avec le Professional 18V System Bosch et avec l’alliance batteries multimarques AMPShare.Très compacte, la scie GCB 18V-63 a une longueur de seulement 355 mm pour un travail confortable même dans les endroits difficiles d’accès. Elle dispose aussi d’un interrupteur Marche/Arrêt de sécurité type gâchette.Livrée en coffret L-BOXX 
",,3165140998130.0,285,3165140998130.0,285,BOSCH
340,340,5724,Burin pointu SDS-max lg.280mm standard,"29,03",https://www.prolians.fr/burin-pointu-sds-max-lg-280mm-standard-bosch17297716.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/1/7/17297716_0_20250412011513_1.jpg,1618600023,"

            Description du produit 

            Burin pointu SDS max assurant un burinage professionnel dans le béton et la brique pour les applications de démolition.Pointe facilitant les travaux de précision dans le béton.Convient à tous les marteaux burineurs SDS max. 
",,3165140047272.0,"18,43",3165140047272.0,"18,43",BOSCH
341,341,5725,Tondeuse sans fil 18V BI-TURBO 46CM GRA 18V2-46 solo,"435,00",https://www.prolians.fr/tondeuse-sans-fil-18v-bi-turbo-46cm-gra-18v2-46-solo-bosch71664716.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/7/1/71664716_0_20250412095315_1.jpg,06008C8000,"

            Description du produit 

            Puissante tondeuse à gazon sans-fil BITURBO pour un travail agréable et sans effort.Moteur sans charbon avec technologie BITURBO alimenté par deux batteries 18V pour de bonnes performances, une longue durée de vie.et une grande autonomie.Conception extrêmement robuste avec une coque entièrement en métal parfaitement adaptée aux travaux de tonte très exigeants.Tondeuse très pratique grâce au diamètre de coupe de 46 cm et au guidon repliable facilement réglable dans 2 hauteurs pour un rangement.compact à la verticale. 
",,4059952654812.0,485,4059952654812.0,485,BOSCH
342,342,5726,Laser rotatif à rayon Vert GRL 300 HVG avec support VM4,"736,00",https://www.prolians.fr/laser-rotatif-a-rayon-vert-grl-300-hvg-avec-support-vm4-bosch53076270.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/3/53076270_0_20250419051616_1.jpg,0601061701,"

            Description du produit 

            Ce laser à lignes vertes (qui sont jusqu’à quatre fois plus visibles que les lignes rouges) possède une mise en place rapide en mode horizontal et vertical grâce à la mise à niveau automatique de 8% (+/- 5°).Livré avec : Support VM4, Cellule de réception laser LR 1G, 1 pile 9 V 6LR61, Lunettes de vision du faisceau laser vertes, Coffret de transport, Télécommande RC1, 2 piles 1,5 V LR20, 1 pile 1,5 V LR6, Cible bleue. 
",,3165140583152.0,879,3165140583152.0,879,BOSCH
343,343,5727,"Lame de scie circulaire SPEEDLINE WOOD 230x30x2,6mm 30 dents 2608640805","102,88",https://www.prolians.fr/lame-de-scie-circulaire-speedline-wood-230x30x2-6mm-30-dents-2608640805-bosch17265148.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/1/7/17265148_0_20250412011506_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/1/7/17265148_1_20250412011506_1.jpg",2608640805,"

            Description du produit 

Un modèle de rapidité, dans tous les types de bois.Pour scie circulaire portative. Une lame rapide permettant le sciage longitudinal et transversal de tous types de bois. Dents en carbure. Forme des dents : FZ / WZ. 
",,3165140240161.0,60,3165140240161.0,60,BOSCH
344,344,5728,Scie sauteuse sans fil - 06015B0000 - 18V - L-BOXX,"303,00",https://www.prolians.fr/scie-sauteuse-sans-fil-06015b0000-18v-l-boxx-bosch69263127.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/9/69263127_0_20250419101609_1.jpg,06015B0000,"

            Description du produit 

            a GST 18V-155 SC Professional (avec poignée champignon) est dotée d’un moteur sans charbon et elle est parfaitement bien équilibrée. Sa forme ergonomique permet une prise en main sur 360° et l’interrupteur bilatéral pour droitiers et gauchers assure une maniabilité et une maîtrise parfaites – même lors de sciages à l’envers. Le guidage de la lame empêche toute flexion de la lame, même lors de coupes courbes serrées, et garantit une grande précision de coupe. L’outil est raccordable à un aspirateur. Son grand levier d’éjection de lame et la fonction Drop Control garantissent une grande sécurité d’utilisation.Cet outil est idéal pour effectuer des coupes courbes et transversales dans du bois massif, des panneaux agglomérés, des bois composites et des matériaux durs ou épais. Il peut être fixé sur un rail de guidage moyennant utilisation d’un adaptateur et il est compatible avec toutes les batteries et tous les chargeurs 18V de Bosch Professional (Professional 18V System). Également compatible avec AMPShare, l’alliance batteries multimarques.Il est doté d’une plaque de base robuste en aluminium moulé sous pression avec deux points de fixation pour un maximum de sécurité et de stabilité. La fonction Adaptive Speed Control (ASC) garantit des amorces de coupe précises. Le module de connectivité permet de paramétrer la vitesse et l’éclairage et d’obtenir des informations importantes sur l’état de l’outil.Livrée en coffret L-BOXX 
",,4059952545776.0,339,4059952545776.0,339,BOSCH
345,345,5729,Burin SDS-Max CARRELAGE 80 x 300 mm,"85,73",https://www.prolians.fr/burin-sds-max-carrelage-80-x-300-mm-bosch17296272.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/1/7/17296272_0_20250412011513_1.jpg,1618601019,"

            Description du produit 

            Burin « carrelages » SDS-max 300 x 80 mm; Burin « carrelages » 
",,3165140052979.0,"49,74",3165140052979.0,"49,74",BOSCH
346,346,5730,Broche de fixation pour couronnes-trépans SDS-max,"5,78",https://www.prolians.fr/broche-de-fixation-pour-couronnes-trepans-sds-max-bosch35316817.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/3/5/35316817_0_20250419035201_1.jpg,F00Y145204,"

            Description du produit 

            kit de fixation : broche de fixation et rondelle caoutchouc pour couronnes-trepans monobloc et en deux parties. Type de produit : tige. - : -. - : -. - : -. - : -. - : -. - : -. - : -. - : -. - : -. - : -. - : -. - : -. - : -. 
",,3165140145671.0,"3,33",3165140145671.0,"3,33",BOSCH
347,347,5731,Détecteur thermique GIS 1000C,"486,00",https://www.prolians.fr/detecteur-thermique-gis-1000c-bosch58715468.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/8/58715468_0_20250412055810_1.jpg,0601083301,"

            Description du produit 

            Il permet le relevé des mesures de température et d’humidité grâce à une caméra intégrée pour une documentation directe des valeurs de mesure sous forme d'image.Livré avec : 1 batterie 1,5 Ah Li-Ion 2 607 336 761, Calage L-BOXX pour accessoire, Calage L-BOXX pour outil, Carte Quickstart , Chargeur rapide AL 1130 CV 2 607 225 133, L-BOXX 1 605 438 166. 
",,3165140798594.0,519,3165140798594.0,519,BOSCH
348,348,5732,Aspirateur filaire GAS 35 H AFC,"979,00",https://www.prolians.fr/aspirateur-filaire-gas-35-h-afc-bosch67421574.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67421574_0_20250419084636_1.jpg,06019C36W0,"

            Description du produit 

            Aspirateur eau et poussière de classe H polyvalent avec nettoyage de filtre automatique spécialement conçu pour les poussières dangereuses pour la santé. 
",,4059952564524.0,1085,4059952564524.0,1085,BOSCH
349,349,5733,Laser rotatif GRL 600 CHV Rouge Connecté Double Pente,"1 883,00",https://www.prolians.fr/laser-rotatif-grl-600-chv-rouge-connecte-double-pente-bosch66673014.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/6/66673014_0_20250419083530_1.jpg,0601061F00,"

            Description du produit 

            Ce laser rotatif possède une protection contre les chocs, une grande autonomie en cas d’alimentation par batterie 18 V ou par piles alcalines, avec un adaptateur inclus. Il est possible de le connecter à l’application Levelling Remote pour visualiser toutes les fonctions et même de régler une double pente.Livré avec : Cellule de réception LR 60, Support de fixation cellule RB 60, Télécommande RC 6, 1 batterie ProCORE18V 4Ah, Chargeur rapide GAL 18V-40, Adaptateur piles BA 1, Support mural WM 6, 4 piles 1,5 V LR20 (D), 4 piles 1,5 V LR6 (AA), Platine de mesure laser, Lunettes de vision du faisceau laser rouge, Coffret de transport. 
",,3165140869096.0,2249,3165140869096.0,2249,BOSCH
350,350,5734,Disque abrasif appliqué fibre R780 X-Lock,"2,42",https://www.prolians.fr/disque-abrasif-applique-fibre-r780-x-lock-boschp54ju0r.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/p/5/p54ju0r_0_20250419120857_1.jpg,-,"

            Description du produit 

            Le disque de fibre X-LOCK R780 à l'excellent taux d'enlèvement sur les surfaces métalliques et en inox.Technologie céramique auto-affûtante pour un taux d'enlèvement élevé ou une qualité de surface régulière selon le grain.Revêtement de bonne taille avec agents de refroidissement parfaitement adapté à l'inox et aux surfaces en acier doux.Encliquetable avec X-LOCK, le système de changement d'accessoires le plus rapide du marché. Convient également aux meuleuses angulaires à écrous et filetages. 
",,,,,,BOSCH
351,351,5735,Lame de scie sauteuse CLEAN FOR PMMA T102BF 2608636781,"27,89",https://www.prolians.fr/lame-de-scie-sauteuse-clean-for-pmma-t102bf-2608636781-bosch53852009.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/3/53852009_0_20250412050746_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/3/53852009_1_20250412050747_1.jpg",2608636781,"

            Description du produit 

            La lame de scie sauteuse Clean for PMMA permet la réalisation de coupes rectilignes nettes et sans bavure dans le plastique. Sa denture latérale affûtée avec précision permet la réalisation de découpes propres, tandis que la géométrie de sa denture est conçue pour éviter la fusion lors de la découpe de feuilles de PMMA (acrylique). La combinaison Bimétal de la denture progressive en acier trempé à coupe rapide (HSS) et du corps en acier à haute teneur en carbone (HCS) extrêmement flexible la rend idéale pour la découpe de matériaux thermoplastiques abrasifs. Elle présente une denture à pas fin (1,8 mm) et convient pour la découpe des feuilles de plastique d’une épaisseur de 2 à 20 mm. 
",,3165140691598.0,"17,34",3165140691598.0,"17,34",BOSCH
352,352,5736,Piètement pour scie à onglets GTA 60 W carton,"431,10",https://www.prolians.fr/pietement-pour-scie-a-onglets-gta-60-w-carton-bosch65703866.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/5/65703866_0_20250412072319_1.jpg,0601B12000,"

            Description du produit 

            Le support de travail pour scie sur table GTA 60 W Professional ergonomique offre une mobilité extrême sur les chantiers avec toutes les scies sur table Bosch Professional. Il suffit d’actionner un levier pour passer du mode travail au mode transport. Doté de roues très pratiques, ce support peut être déplacé ou rangé à la verticale, sans devoir retirer la scie, pour un transport plus facile ou pour gagner de la place.Le support Bosch GTA 60 W est rapidement installé et replié. 
",,3165140526098.0,285,3165140526098.0,285,BOSCH
353,353,5737,"Laser lignes GLL 3-80 C Rouge avec L-BOXX, support BM1","890,07",https://www.prolians.fr/laser-lignes-gll-3-80-c-rouge-avec-l-boxx-support-bm1-bosch65760274.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/5/65760274_0_20250412072441_1.jpg,0601063R03,"

            Description du produit 

            Ce laser lignes possède 3 lignes laser sur 360° permettant d’effectuer simultanément des mises à niveau horizontales et verticales, une fonction Bluetooth® et une grande visibilité grâce aux diodes de grande puissance.Livré avec : Support BM1, Platine de mesure laser, L-BOXX 136, Poche de rangement. 
",,3165140888318.0,559,3165140888318.0,559,BOSCH
354,354,5738,Laser rotatif GRL 300HV Rouge avec support VM4 et trépied BT300,"959,00",https://www.prolians.fr/laser-rotatif-grl-300hv-rouge-avec-support-vm4-et-trepied-bt300-bosch53075762.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/3/53075762_0_20250412045607_1.jpg,061599403X,"

            Description du produit 

            Équipé d'une mise en place rapide en mode horizontal et vertical grâce à la mise à niveau automatique de 8 % (± 5°), d'une grande précision de mesure de 0,1 mm/m, d'un point vertical pour faciliter l'équerrage, sa portée avec un récepteur est de 300 mètres.Livré avec : Trépied BT 300 HD, Récepteur laser LR 1, Support universel WM 4, 1 pile 9 V (6LR61), Télécommande RC1, 2 piles 1,5 V LR20 (D), Coffret de transport, 1 pile 1,5 V LR6 (AA), Compartiment à piles, Lunettes de vision laser, rouges BL-GLASS, Cible rouge. 
",,3165140604437.0,999,3165140604437.0,999,BOSCH
355,355,5739,Support rotatif motorisé RM3,"258,63",https://www.prolians.fr/support-rotatif-motorise-rm3-bosch61146547.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/1/61146547_0_20250412063340_1.jpg,0601092800,"

            Description du produit 

            Support pivotant multifonctions motorisé permettant d’aligner les lignes laser et offrant de multiples possibilités de fixation de l’instrument de mesure, compatible avec les lasers lignes GCL 2-50 C et GCL 2-50 CG. 
",,3165140868594.0,172,3165140868594.0,172,BOSCH
356,356,5740,Set d'aspiration GDE 16,"90,00",https://www.prolians.fr/set-d-aspiration-gde-16-bosch55751870.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/5/55751870_0_20250419054546_1.jpg,1600A0015Z,"

            Description du produit 

            Le GDE 16 Plus Professional est un dispositif d’aspiration Bosch conçu pour des perçages SDS plus quasiment sans poussière. Sa forme optimisée garantit un travail propre, réduit le temps de nettoyage et améliore la protection de l’utilisateur. Compatible avec le système Click & Clean Bosch, il s’installe rapidement grâce à son système SDS plus en un clic et s’adapte à tous les perforateurs SDS plus Bosch de 2 à 3 kg avec un collet de 50 mm, offrant ainsi une grande praticité et une efficacité accrue. 
",,3165140733977.0,99,3165140733977.0,99,BOSCH
357,357,5741,Boulonneuse à chocs sans fil GDS 12V-115 SOLO,"159,00",https://www.prolians.fr/boulonneuse-a-chocs-sans-fil-gds-12v-115-solo-bosch58719188.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/8/58719188_0_20250419062434_1.jpg,06019E0102,"

            Description du produit 

            Boulonneuse 12 V Bosch la plus compacte - avec moteur sans charbon et carré mâle 3/8"". Maniement parfait même dans les endroits difficiles d’accès et en hauteur grâce à sa forme compacte. Power Control à 2 positions évitant le serrage excessif des petites vis et améliorant la précision de vissage. Couple élevé de 115 Nm permettant de couvrir toutes les applications conventionnelles des visseuses à chocs sans-fil dans le métal et le bétonL-BOXX 
",,3165140799874.0,189,3165140799874.0,189,BOSCH
358,358,5742,Marteau piqueur filaire hexagonal 22 mm 1750W 28J GSH 14 C,"1 105,00",https://www.prolians.fr/marteau-piqueur-filaire-hexagonal-22-mm-1750w-28j-gsh-14-c-bosch71664635.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/7/1/71664635_0_20250412095314_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/7/1/71664635_1_20250412095314_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/7/1/71664635_2_20250412095315_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/7/1/71664635_3_20250412095316_1.jpg",611344020,"

            Description du produit 

            Champion de la performance de démolition avec 28 J de force d'impact et une vitesse d'impact de 1 900 bpmMoteur sans charbon pour une durée de vie prolongée grâce à un fonctionnement sans étincelleTechnologie de rotation automatique des engrenages pour une durée de vie étendue.L'interface homme-machine et la connectivité facilitent la compréhension de l'utilisation de l'outil et la planification de la maintenance préventive pour éviter les temps d'arrêt inattendusMoins de fatigue pour l'utilisateur grâce au contrôle des vibrations 
",,,,,,BOSCH
359,359,5743,Cellule de détection pour laser LR 1,"289,94",https://www.prolians.fr/cellule-de-detection-pour-laser-lr-1-bosch45736148.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/4/5/45736148_0_20250419042934_1.jpg,0601015400,"

            Description du produit 

            Cellule de réception pour l’intérieur et l’extérieur, jusqu’à 200 mètres de portée , compatible avec les lasers rotatifs GRL 400 H et GRL 300 HV. 
",,3165140486965.0,184,3165140486965.0,184,BOSCH
360,360,5744,Scie à coupe d'onglet radiale sans fil solo GCM 18V-305 GDC,"1 294,00",https://www.prolians.fr/scie-a-coupe-d-onglet-radiale-sans-fil-solo-gcm-18v-305-gdc-bosch67246950.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67246950_0_20250419084200_1.jpg,0601B43000,"

            Description du produit 

            La puissante scie à onglets radiale sans fil BITURBO GCM 18V-305 GDC Professional a une capacité de coupe de 120 mm. Optimisée pour la technologie ProCORE18V, le moteur sans charbon de la scie à onglets offre une puissance équivalente à celle d’un modèle filaire de 2 000 W. Elle dispose d’un écran de contrôle et d’une fonction de connectivité permettant de vérifier rapidement l’état de charge de la batterie ainsi que d’une présélection de vitesse et d’un mode ECO. Des fonctions telles que changement de lame sans clé, réglages d’onglets/d’inclinaisons situés à l’avant et frein moteur assurent une grande sécurité d’utilisation.L’outil est idéal pour les coupes d’onglets doubles et pour une grande variété de matériaux. La scie peut être fixée sur de nombreux supports GTA Bosch. Cette scie à onglets radiale est compatible avec toutes les batteries et tous les chargeurs 18V de Bosch Professional (Professional 18V System). Pour un maximum de puissance, utiliser une batterie ProCORE18V ≥ 5,5 Ah. Également compatible avec AMPShare, l’alliance batteries multimarques.La GCM 18V-305 GDC Professional permet de disposer d’une puissance très élevée avec une seule batterie, même pour les applications exigeantes. La présélection de vitesse et la gamme très complète de lames de scie Bosch rendent cette scie à onglets utilisable pour quasiment tous les matériaux. 
",,3165140965545.0,1389,3165140965545.0,1389,BOSCH
